Date,Bench,Return
7/18/2001,-0.143059163,0.88078135
7/19/2001,-0.13555267,0.897256319
7/20/2001,-0.140722463,0.908602785
7/23/2001,-0.157646946,0.871010606
7/24/2001,-0.165791246,0.852920718
7/25/2001,-0.156584897,0.873369599
7/26/2001,-0.147732564,0.893032149
7/27/2001,-0.144475228,0.900267249
7/30/2001,-0.1441924,0.900895459
7/31/2001,-0.140651275,0.908760906
8/1/2001,-0.135268879,0.896805683
8/2/2001,-0.131728716,0.889040261
8/3/2001,-0.136473304,0.878717773
8/6/2001,-0.14808658,0.85345154
8/7/2001,-0.144758057,0.846209892
8/8/2001,-0.160621453,0.811965596
8/9/2001,-0.158142376,0.806614016
8/10/2001,-0.155239057,0.800383537
8/13/2001,-0.155026455,0.799930432
8/14/2001,-0.155380471,0.79917632
8/15/2001,-0.162675325,0.814715538
8/16/2001,-0.159771044,0.821009923
8/17/2001,-0.173226551,0.850171751
8/20/2001,-0.165578644,0.867286406
8/21/2001,-0.17981241,0.835433772
8/22/2001,-0.171314093,0.854451491
8/23/2001,-0.1742886,0.861107908
8/24/2001,-0.157151515,0.899733952
8/27/2001,-0.162178932,0.888402432
8/28/2001,-0.174430014,0.860789169
8/29/2001,-0.181795094,0.844188686
8/30/2001,-0.197516114,0.808754376
8/31/2001,-0.191638288,0.822002671
9/4/2001,-0.196808081,0.810350242
9/5/2001,-0.194825397,0.814819103
9/6/2001,-0.215573834,0.768053272
9/7/2001,-0.23009139,0.735331501
9/10/2001,-0.220673401,0.756559129
9/17/2001,-0.261392015,0.664781619
9/18/2001,-0.263162097,0.660791953
9/19/2001,-0.27803367,0.627272249
9/20/2001,-0.300978355,0.575556196
9/21/2001,-0.308519481,0.558558915
9/24/2001,-0.284209716,0.613351782
9/25/2001,-0.276746513,0.596530133
9/26/2001,-0.279305435,0.602178771
9/27/2001,-0.273050505,0.588273412
9/28/2001,-0.257625782,0.554572752
10/1/2001,-0.258834055,0.552042561
10/2/2001,-0.249521886,0.571542759
10/3/2001,-0.236940837,0.597888172
10/4/2001,-0.236301106,0.596548541
10/5/2001,-0.237794132,0.599669781
10/8/2001,-0.242769601,0.610111982
10/9/2001,-0.246820587,0.601498301
10/10/2001,-0.230046176,0.637166019
10/11/2001,-0.218103896,0.662559093
10/12/2001,-0.22165849,0.6550009
10/15/2001,-0.223080327,0.651977623
10/16/2001,-0.218175084,0.662407725
10/17/2001,-0.234808081,0.627040699
10/18/2001,-0.236443482,0.630518081
10/19/2001,-0.236940837,0.631580145
10/22/2001,-0.221871092,0.599357877
10/23/2001,-0.225851852,0.607539889
10/24/2001,-0.22791342,0.611820791
10/25/2001,-0.21405291,0.640756222
10/26/2001,-0.215829726,0.637046912
10/29/2001,-0.236229918,0.679634693
10/30/2001,-0.245399711,0.69980032
10/31/2001,-0.247958634,0.694036133
11/1/2001,-0.228695527,0.737427895
11/2/2001,-0.223435305,0.749276984
11/5/2001,-0.213270803,0.772173376
11/6/2001,-0.201044733,0.799713622
11/7/2001,-0.20211063,0.802114645
11/8/2001,-0.199622896,0.796495842
11/9/2001,-0.198769601,0.794580569
11/12/2001,-0.203674844,0.805567239
11/13/2001,-0.185762386,0.764952991
11/14/2001,-0.184980279,0.763257685
11/15/2001,-0.183487253,0.760027593
11/16/2001,-0.187113035,0.767843118
11/19/2001,-0.177089947,0.746045195
11/20/2001,-0.183984608,0.760674242
11/21/2001,-0.189387205,0.772331147
11/23/2001,-0.177729678,0.797819271
11/26/2001,-0.175952862,0.793934425
11/27/2001,-0.179506494,0.801670611
11/28/2001,-0.194362674,0.834292374
11/29/2001,-0.183487253,0.859053766
11/30/2001,-0.189316017,0.845782711
12/3/2001,-0.194150072,0.834776431
12/4/2001,-0.180502165,0.865850281
12/5/2001,-0.165503608,0.899999317
12/6/2001,-0.165930736,0.900971813
12/7/2001,-0.171474747,0.913607465
12/10/2001,-0.186970659,0.949397674
12/11/2001,-0.188605099,0.945478784
12/12/2001,-0.187681578,0.947693107
12/13/2001,-0.203461279,0.90985817
12/14/2001,-0.1958557,0.928094042
12/17/2001,-0.187539202,0.948034482
12/18/2001,-0.182705147,0.936443885
12/19/2001,-0.176947571,0.922802269
12/20/2001,-0.185051467,0.941734465
12/21/2001,-0.180109668,0.929959904
12/24/2001,-0.181679654,0.933655531
12/26/2001,-0.177186147,0.92303757
12/27/2001,-0.172193362,0.934706447
12/28/2001,-0.172620491,0.933708184
12/31/2001,-0.184746513,0.905367879
1/2/2002,-0.175973064,0.925872725
1/3/2002,-0.166629149,0.904034614
1/4/2002,-0.161065897,0.891324038
1/7/2002,-0.166986051,0.904670652
1/8/2002,-0.168911977,0.900267058
1/9/2002,-0.175688312,0.884773097
1/10/2002,-0.172050024,0.876454221
1/11/2002,-0.180181818,0.894884005
1/14/2002,-0.185316979,0.906753143
1/15/2002,-0.178683983,0.891228716
1/16/2002,-0.195302549,0.929495972
1/17/2002,-0.189240019,0.914959294
1/18/2002,-0.192948533,0.90620004
1/22/2002,-0.199082251,0.89171262
1/23/2002,-0.192378066,0.907547443
1/24/2002,-0.189881674,0.91344375
1/25/2002,-0.190095238,0.912939326
1/28/2002,-0.18788456,0.918160796
1/29/2002,-0.213418951,0.85785032
1/30/2002,-0.202078884,0.884634779
1/31/2002,-0.192734969,0.906704464
2/1/2002,-0.196514671,0.897777069
2/4/2002,-0.21648581,0.85060661
2/5/2002,-0.221336219,0.839150278
2/6/2002,-0.224688793,0.83123173
2/7/2002,-0.229539202,0.819775398
2/8/2002,-0.214774411,0.854648818
2/11/2002,-0.205145743,0.877391069
2/12/2002,-0.207642136,0.871494761
2/13/2002,-0.199225589,0.851615458
2/14/2002,-0.200723425,0.855078874
2/15/2002,-0.209068783,0.874448012
2/19/2002,-0.224260702,0.910451728
2/20/2002,-0.211208273,0.878306862
2/21/2002,-0.227542088,0.917201686
2/22/2002,-0.217983646,0.940925257
2/25/2002,-0.205074555,0.972964972
2/26/2002,-0.206714767,0.977035895
2/27/2002,-0.203647908,0.969392628
2/28/2002,-0.207214045,0.978211749
3/1/2002,-0.188740741,0.932115942
3/4/2002,-0.17440404,0.897971287
3/5/2002,-0.177042809,0.90403758
3/6/2002,-0.167271765,0.881430773
3/7/2002,-0.169054353,0.885458276
3/8/2002,-0.165559404,0.877528057
3/11/2002,-0.163776816,0.873517156
3/12/2002,-0.164276094,0.872398547
3/13/2002,-0.172335738,0.854341308
3/14/2002,-0.173476671,0.851785103
3/15/2002,-0.165601732,0.869428521
3/18/2002,-0.165458393,0.869107379
3/19/2002,-0.159878788,0.85661084
3/20/2002,-0.17568735,0.891546688
3/21/2002,-0.175329485,0.890725498
3/22/2002,-0.177117845,0.894825678
3/25/2002,-0.187346801,0.918379584
3/26/2002,-0.182625301,0.907233833
3/27/2002,-0.180480038,0.902228152
3/28/2002,-0.180836941,0.903056576
4/1/2002,-0.180480038,0.90222743
4/2/2002,-0.184986051,0.912686554
4/3/2002,-0.190708033,0.926114984
4/4/2002,-0.194070226,0.918112963
4/5/2002,-0.193926888,0.917771818
4/8/2002,-0.192210678,0.921854945
4/9/2002,-0.197861472,0.908410838
4/10/2002,-0.188777297,0.930023487
4/11/2002,-0.208948533,0.978013958
4/12/2002,-0.203012025,0.963169797
4/15/2002,-0.209091871,0.978145895
4/16/2002,-0.19027898,1.025198949
4/17/2002,-0.191996152,1.020904118
4/18/2002,-0.195500722,1.029669422
4/19/2002,-0.192568543,1.03706701
4/22/2002,-0.206016354,1.070994463
4/23/2002,-0.209449735,1.079949954
4/24/2002,-0.217389129,1.100838623
4/25/2002,-0.216960077,1.10199037
4/26/2002,-0.231838384,1.062051081
4/29/2002,-0.23562963,1.05187387
4/30/2002,-0.22847619,1.071076544
5/1/2002,-0.219034151,1.045730358
5/2/2002,-0.22203848,1.05360016
5/3/2002,-0.230479076,1.075880967
5/6/2002,-0.24557191,1.116595812
5/7/2002,-0.248218374,1.109170987
5/8/2002,-0.22025012,1.030704279
5/9/2002,-0.229263107,1.007231737
5/10/2002,-0.24378355,0.969416118
5/13/2002,-0.228405002,1.009466502
5/14/2002,-0.211594998,1.053244833
5/15/2002,-0.214671477,1.061256914
5/16/2002,-0.210593555,1.050553565
5/17/2002,-0.206731121,1.040520549
5/20/2002,-0.215315055,1.06260095
5/21/2002,-0.222467532,1.081401752
5/22/2002,-0.220751323,1.076807575
5/23/2002,-0.212454064,1.054694212
5/24/2002,-0.222539683,1.081007421
5/28/2002,-0.226759981,1.092303782
5/29/2002,-0.232481962,1.107786845
5/30/2002,-0.234628187,1.113680886
5/31/2002,-0.233054353,1.118027247
6/3/2002,-0.253440115,1.174325369
6/4/2002,-0.251580568,1.179741227
6/5/2002,-0.244570467,1.200157862
6/6/2002,-0.259949976,1.244950059
6/7/2002,-0.260808081,1.24755313
6/10/2002,-0.25794709,1.256252127
6/11/2002,-0.270679173,1.294964716
6/12/2002,-0.266244348,1.308919844
6/13/2002,-0.273612314,1.285734957
6/14/2002,-0.274684945,1.289110222
6/17/2002,-0.255228475,1.350515266
6/18/2002,-0.249148629,1.331327138
6/19/2002,-0.266673401,1.385740005
6/20/2002,-0.276044252,1.416226305
6/21/2002,-0.287361231,1.378455512
6/24/2002,-0.283628668,1.390913067
6/25/2002,-0.299707552,1.337249258
6/26/2002,-0.298558923,1.341082846
6/27/2002,-0.286284752,1.382048296
6/28/2002,-0.289657528,1.393305046
7/1/2002,-0.303511304,1.34662853
7/2/2002,-0.31829822,1.39644901
7/3/2002,-0.314422318,1.410074324
7/5/2002,-0.287145743,1.50596218
7/8/2002,-0.296046176,1.474673669
7/9/2002,-0.313775854,1.537000437
7/10/2002,-0.338756133,1.629353612
7/11/2002,-0.333372775,1.65075986
7/12/2002,-0.340693603,1.621649505
7/15/2002,-0.337176527,1.635634716
7/16/2002,-0.349953824,1.584827392
7/17/2002,-0.348661857,1.579690045
7/18/2002,-0.369765272,1.496107853
7/19/2002,-0.391945166,1.408262158
7/22/2002,-0.409962482,1.33690277
7/23/2002,-0.426113516,1.27293498
7/24/2002,-0.391873978,1.408544105
7/25/2002,-0.397041847,1.388076241
7/26/2002,-0.38555748,1.43356123
7/29/2002,-0.35562482,1.552112532
7/30/2002,-0.347226551,1.585374717
7/31/2002,-0.345646946,1.591630903
8/1/2002,-0.362731121,1.523967314
8/2/2002,-0.377014911,1.46739493
8/5/2002,-0.398692641,1.381538107
8/6/2002,-0.378451178,1.461706449
8/7/2002,-0.367612314,1.50463486
8/8/2002,-0.347154401,1.585660474
8/9/2002,-0.344713805,1.575994247
8/12/2002,-0.349522848,1.557089429
8/13/2002,-0.361367003,1.510528891
8/14/2002,-0.33803848,1.41882218
8/15/2002,-0.328850409,1.385248763
8/16/2002,-0.330860029,1.392390902
8/19/2002,-0.315212121,1.336444592
8/20/2002,-0.32246176,1.31170937
8/21/2002,-0.312699375,1.345017894
8/22/2002,-0.30602405,1.367793598
8/23/2002,-0.320954305,1.418734502
8/26/2002,-0.31621645,1.401858447
8/27/2002,-0.324112554,1.374122588
8/28/2002,-0.338899471,1.322182056
8/29/2002,-0.338612795,1.323189036
8/30/2002,-0.341196729,1.332265366
9/3/2002,-0.366319384,1.421203446
9/4/2002,-0.357275613,1.455758408
9/5/2002,-0.362731121,1.476603126
9/6/2002,-0.353973064,1.442566895
9/9/2002,-0.349236171,1.42465715
9/10/2002,-0.341771044,1.396843105
9/11/2002,-0.345862434,1.381944915
9/12/2002,-0.357921116,1.338035013
9/13/2002,-0.356342472,1.343783409
9/16/2002,-0.354762867,1.349535309
9/17/2002,-0.369549784,1.295690945
9/18/2002,-0.375866282,1.272690353
9/19/2002,-0.392017316,1.331501948
9/20/2002,-0.391814334,1.332280348
9/23/2002,-0.396789803,1.313200338
9/24/2002,-0.406523329,1.350526622
9/25/2002,-0.391814334,1.292270105
9/26/2002,-0.381864358,1.254768346
9/27/2002,-0.403350649,1.333143716
9/30/2002,-0.410273208,1.360213761
10/1/2002,-0.381936508,1.246804177
10/2/2002,-0.40046657,1.314165253
10/3/2002,-0.406523329,1.337543998
10/4/2002,-0.417411255,1.380428596
10/7/2002,-0.429452621,1.429629017
10/8/2002,-0.420511785,1.3915552
10/9/2002,-0.436878307,1.459100045
10/10/2002,-0.418636845,1.538758813
10/11/2002,-0.393184223,1.649908043
10/14/2002,-0.389796056,1.664703855
10/15/2002,-0.360450216,1.792854405
10/16/2002,-0.3759519,1.725159996
10/17/2002,-0.363550746,1.779314683
10/18/2002,-0.360883117,1.790963969
10/21/2002,-0.34985089,1.839140678
10/22/2002,-0.354537759,1.818673559
10/23/2002,-0.34963444,1.797261221
10/24/2002,-0.362901395,1.854323191
10/25/2002,-0.34963444,1.794884702
10/28/2002,-0.353888408,1.81316573
10/29/2002,-0.361387205,1.845815446
10/30/2002,-0.355186147,1.818182008
10/31/2002,-0.361747956,1.846860627
11/1/2002,-0.349130351,1.790581039
11/4/2002,-0.342929293,1.763994217
11/5/2002,-0.337737374,1.742154202
11/6/2002,-0.329157287,1.70662763
11/7/2002,-0.345596922,1.772956097
11/8/2002,-0.35360077,1.806871462
11/11/2002,-0.363622896,1.850390727
11/12/2002,-0.358575277,1.827781984
11/13/2002,-0.357926888,1.824923501
11/14/2002,-0.345813372,1.771627769
11/15/2002,-0.340982203,1.792096243
11/18/2002,-0.347616162,1.763989792
11/19/2002,-0.348481,1.760325683
11/20/2002,-0.333988456,1.821727028
11/21/2002,-0.32158634,1.874271743
11/22/2002,-0.326417508,1.894740217
11/25/2002,-0.325984608,1.892879815
11/26/2002,-0.338819625,1.947967816
11/27/2002,-0.32021645,2.030912746
11/29/2002,-0.32237999,2.021266291
12/2/2002,-0.321298701,2.026087374
12/3/2002,-0.330382876,1.985584273
12/4/2002,-0.333411255,1.972081809
12/5/2002,-0.340765753,1.939290725
12/6/2002,-0.336439634,1.958579346
12/9/2002,-0.354682059,1.877242873
12/10/2002,-0.346029822,1.915820115
12/11/2002,-0.345452621,1.918393647
12/12/2002,-0.345524772,1.918071955
12/13/2002,-0.355835498,1.872100099
12/16/2002,-0.339179413,1.797836549
12/17/2002,-0.344947571,1.82225825
12/18/2002,-0.352518519,1.789639229
12/19/2002,-0.357133237,1.769756961
12/20/2002,-0.34796152,1.73024111
12/23/2002,-0.347744108,1.729330753
12/24/2002,-0.352562771,1.709167309
12/26/2002,-0.352308802,1.710230026
12/27/2002,-0.366872535,1.771171205
12/30/2002,-0.361583454,1.794321283
12/31/2002,-0.360713805,1.798127698
1/2/2003,-0.340135642,1.708057981
1/3/2003,-0.338107744,1.716380396
1/6/2003,-0.326441558,1.764257974
1/7/2003,-0.328108706,1.757416064
1/8/2003,-0.33781722,1.717572697
1/9/2003,-0.32752862,1.759796717
1/10/2003,-0.325717172,1.752362605
1/13/2003,-0.325934584,1.751475148
1/14/2003,-0.323760462,1.760349721
1/15/2003,-0.330499278,1.73284247
1/16/2003,-0.333252525,1.744080979
1/17/2003,-0.343107263,1.784639361
1/21/2003,-0.353323713,1.741330723
1/22/2003,-0.361148629,1.774501388
1/23/2003,-0.357236171,1.757509767
1/24/2003,-0.374118326,1.829935602
1/27/2003,-0.382668591,1.868595782
1/28/2003,-0.378103896,1.889806858
1/29/2003,-0.373393939,1.867920783
1/30/2003,-0.388247234,1.935903006
1/31/2003,-0.376436748,1.992583486
2/3/2003,-0.375205387,1.998492993
2/4/2003,-0.381364117,1.968936226
